author,category,content,datetime,keywords,title,url
雷光涵,生活,上周末嘉義、台南以北有明顯的降雨，氣象達人說，這波春雨和強烈蝴蝶沒有關係，因為距離實在太遠了。他指出，今天仍是東北風型的天氣，周二下半天開始逐步回溫，但周下又會變天。彭啟明在臉書發文說，周末的春雨終於在周日晚間逐漸地減弱，這波雨勢主要下在嘉義台南以北，累積雨量有50-90毫米的水準，不是很多，但對春耕或水利調節不無小補。周末的降雨，很多人問是否受到強烈颱風蝴蝶的影響。他指出，周末的確是典型的春雨特性，是非常難得的降雨，2號颱風蝴蝶也在周末創下北半球在2月分有颱風觀測紀錄史來最強的颱風，但距離台灣大約在東南東方2300公里的地方，實在是太遠，和春雨沒有相關。預期蝴蝶颱風往西北移動時，會進入較冷、大氣環流也不利發展的環境，很快會逐步消散。至於２月分有強颱，是否代表今年颱風對台灣的影響會很大？彭啟明指出，這個假設性問題不好回答，因為每個颱風都是單獨的個體，沒有一開始強，今年都會強的理由。他表示，但的確在的趨勢下，氣候統計上，有越來越多強颱發展的條件，長期來看是有這趨勢，破紀錄成為一種常態。彭啟明認為，如果沒有努力的面對暖化下的氣候變遷，就要把破紀錄當成一種「習慣」了。彭啟明說，今天北部、東半部還是較為陰沉偶陣雨，大致上逐漸緩和，清晨各地溫度維持在15-18度，北部今天回溫有限。周二下半天開始東北風減弱，將逐漸轉為偏東風到南風，明、後天回溫能較為明顯，有點涼但還不算冷。他指出，今天中南部可以到25-27度，明後天回升也較多。這兩天南北兩區域落差頗大，越往南大氣穩定，空氣品質也稍差。到周三時，天氣將明顯轉變。彭啟明說會大幅回溫轉晴，但周四下半天預期又有東北風南下，這波比較短暫，但北部、東北部仍會轉為陰沉偶陣雨，周五下半天再緩和，逐漸在周末開始轉偏南風。再下一波可能是周日到周一，又有東北風南下，近期這幾波的變化，都不是很大規模的系統影響，雖有降雨，可能都比不上周末這幾波從福建廣東東移發展的雲系。 ,2019-02-25 07:47,,二月強颱代表今年台灣颱風多？彭啟明這麼說,https://udn.com/news/story/7266/3663193
,生活, 根據中央統計資料，今年風調雨順，颱風過門而不入，16年來首次未發布海、陸颱風警報；不過，農業也因產量提升，價格下滑。台東緊鄰太平洋，往往颱風侵襲台灣，台東首當其衝，通常都是最早發布海上颱風警報的區域之一，今年即將結束，整年度未有颱風警報，上次是民國91年。根據中央氣象局網站資料，從1911年至2017年有365個颱風侵襲台灣地區，每年約有3至4個颱風侵襲，其中以8月最多，次為7月和9月，因此每年7至9月可說是台灣的颱風季。365個颱風中，有187個在台灣登陸，在台東市至成功鎮登陸的有28個，台東至恆春登陸的30個，因此百年來在台東境內登陸的颱風有58個之多。根據統計，近幾年侵襲台東的颱風，造成重大損失的有民國98年8月間的莫拉克颱風，為台東帶來慘重災情，包括2員警在內有7人失蹤，南迴鐵路、南迴公路流失，嘉蘭村51戶民宅被洪水吞噬，知本溫泉內則有金帥飯店和5商家倒塌。另一個重創台東的颱風是民國105年，超過17級陣風的強烈颱風直撲台東，台東就像被機關槍掃射過，巨樹連根拔起，滿目瘡痍，造成1死132傷。今年台東雖然零颱風侵襲，也為台東帶來另類損失，因風調雨順，農產品大豐收，鳳梨、白米都增加2成產量，也導致價格下滑，不過農民評估，颱風造成的損失還是比較大，「颱風不要來比較好」。,2018-12-31 17:21,,16年首見 台東今年沒有颱風警報,https://udn.com/news/story/7328/3567351
侯俐安,生活,中颱山竹目前位在台灣東方約2900公里，持續向西逼近台灣。中央中心主任呂國臣今天表示，目前美國、歐洲等各國預報，本周四前都是持續往西移動，但在周四、五通過東經130度附近時，會依高壓勢力減弱程度，有稍微偏北接近台灣的趨勢，各國預報開始分歧。氣象局表示，山竹目前為中度颱風，但未來通過路徑上風切偏小、海溫高，有利於增強至強烈颱風，颱風半徑也有擴大趨勢，預估颱風將朝台灣至菲律賓一帶移動，在本周六、日影響台灣最劇；目前氣象局預報山竹颱風較偏南，美國、歐洲預報影響範圍較大，部分預報路徑也不排除會侵襲台灣。氣象局表示，目前山竹颱風最新路徑以通過巴士海峽至東南部陸地機率最高，降雨以台灣東半部、恆春半島為主，若路徑偏至花蓮，北部、西半部影響將明顯增加，但目前研判機率較低。從歷史上相似個案的雨量來看，2013年強颱天兔生成後朝台灣東南部前進，後減弱為中颱遠離台灣，東台灣累積雨量最高達685毫米，東南部降下豪雨，部分地區淹水、道路坍方與交通中斷，農損達到1.9億元。若再往北偏一些，類似颱風可回顧2016年強颱莫蘭蒂，莫蘭蒂在關島西方形成後向西北西轉西北移動，颱風進入恆春東南東方海面後，暴風圈影響台灣東南部陸地及恆春半島，威脅台灣東部、中南部及澎湖金門，全台1人死亡、62人受傷，農損1億元。如果再往北偏並登陸，氣象局以1982年的強颱安迪為例，當時安迪在台東北方約10公里處登陸，由台南北方出海，暴風圈籠罩全台，由於強度、位置與地形巧合，台北罕見出現持續性強風，全台各地都有嚴重災情，有多人傷亡失蹤。  ,2018-09-10 14:56,,3個過往颱風看山竹 偏南、偏北或登陸對台影響差在哪？,https://udn.com/news/story/7266/3359278
侯俐安,生活, 強颱瑪莉亞持續逼近，中央9日晚間11點半針對新北、基隆、台北、宜蘭發布陸上颱風警報，根據氣象局晚間11時最新資料顯示，瑪莉亞中心位置正在台北東南東方810公里，持續朝西北西方向移動，過去3小時強度稍微減弱，近中心最大風速從每秒55公尺降為53公尺，氣象局預估，暴風圈將在周二傍晚接觸陸地，北部、東北部將首當其衝感受颱風威力。氣象局預報員官欣平表示，將以「中颱上限、強颱下限」的強度侵襲台灣，路徑仍會從台灣北部海域通過，周二上午北部、東北部將有間歇性降雨，還不會感受到明顯的颱風威力，但明天晚上將感受到明顯風雨，最劇烈的影響是從周二深夜至周三清晨。過去兩天瑪莉亞颱風持續加速，影響台灣時間也略為提前，氣象局9日下午2時30分發布海上颱風警報，晚間11時瑪莉亞位在台北東南東方810公里海面上，以每小時30公里速度向西北西進行，近中心最大風速減弱為每秒53公尺，7級風半徑維持280公里，10級風半徑100公里。氣象局預報員張承傳提醒，瑪莉亞颱風中心約在明天深夜經過彭佳嶼附近，若颱風中心從基隆到彭佳嶼中間通過，路徑仍有機會接近標準「西北颱」。但更要留意的是，由於中心從海面通過，颱風結構不會受到陸地破壞，10級風半徑可能直接進入北部陸地，雖然颱風走得快，總雨量不會累積太多，但降雨時間集中、仍要提防瞬間強降雨，尤其大台北、淡水河口要特別留意，加上這段時間適逢大潮，西半部必須嚴防淹水及海水倒灌。氣象局簡任技正伍婉華表示，周二白天北部、東北部會斷續下雨，傍晚暴風圈開始影響後，北台灣風雨會明顯增強，其他各地風雨也會在下午到傍晚出現，北部、東北部會出現大雨到豪雨。伍婉華說表示，受到颱風接近沉降效應影響，周二花東高溫約35至36度，台東可能會有焚風。瑪莉亞離開後，不會引進西南氣流，周三下午風雨就會明顯緩和，周四天氣回穩，但會有南方水氣上來，東南部會有幾天不穩定的天氣。 ,2018-07-09 23:36,,稍減弱仍是強颱！ 瑪莉亞陸警發布 暴風圈周二掃北台,https://udn.com/news/story/7266/3243800
吳姿賢,生活, 中央表示，在菲律賓附近海面的熱帶性低氣壓，最快今天成為第29號「天兔」，周日將帶來水氣，間接影響台灣天氣，北部、東北部迎風面雨勢明顯，中南部地區也會飄雨。氣象局預報員顏增璽說，菲律賓海面熱帶性低氣壓進入南海海域中間時，將有機會形成天兔颱風，但依照路徑將碰觸到中南半島，結構會被破壞，強度頂多中颱或輕颱等級。顏增璽說，最快周日下半天台灣天氣將受其外圍環流影響，水氣飄到台灣上空，加上屆時吹東北風，北部及東半部將有雨勢，迎風面雨勢更明顯，中南部地區也會飄雨。至於第28號輕度颱風萬宜，今天凌晨2時距離颱灣東南東方約2830公里的海面上，持續朝西北西方向移動，對台灣沒有直接影響。氣象局說，今天東北季風增強影響，迎風面的北部及東半部地區有局部短暫雨，中南部山區也有零星短暫雨，出門記得攜帶雨具備用。溫度也會下降，清晨各地低溫約17至21度，白天氣溫在北部及東北部下降明顯，高溫僅20、21度，較昨天降幅達8、9度左右，花東約23、24度，中部約25至27度，南部仍可達27至30度左右，請留意溫度的變化，適時添加衣物。 ,2018-11-22 10:54,,颱風天兔最快今生成 周日帶雨來台灣,https://udn.com/news/story/7266/3494868
楊德宜,生活, 輕颱蝴蝶今天凌晨2時生成，天氣風險公司天氣分析師吳聖宇在臉書「」表示，今年第2號蝴蝶，結構完整，所在環境條件佳，未來強度將持續發展，預估應該有機會達到中度颱風以上等級，這樣的強度在2月的颱風算是比較少見的情況。他說，輕颱蝴蝶未來大致沿著太平洋高壓南側往關島以南海域移動，通過關島以南之後可能繼續趨向菲律賓以東，不過到了這邊之後高壓變化的情況比較複雜，究竟是會北轉拋物線北上，還是繼續往西靠近菲律賓仍要觀察，但整體來看這個颱風對台灣天氣應該是沒有影響，對日本也不會有影響。吳聖宇說，台灣北邊有微弱的鋒面滯留，這個鋒面系統將在長江以南逐漸重整，明天隨著短波槽東移，槽後大陸冷高壓冷空氣南下，將推動鋒面逐漸東移南壓，周五掠過台灣附近後趨向日本，周六、日鋒面過後大陸冷高壓帶來較強東北季風，同時華南有水氣東移，共同影響台灣天氣。今明兩天台灣位於鋒面前方暖空氣區域，各地大致為多雲到晴天氣，溫度偏暖，不過，他說，大氣狀態仍有點不穩定，配合熱力作用，午後在島內地形上可能有局部性的降雨系統發生帶來降雨，這個季節還不至於到有很旺盛的熱對流，但是感覺上就有一點像午後對流降雨的味道，幸好模式上看起來降雨訊號不強，即使有雨也不多，而且比較局部性，山區的機會較高。後天鋒面掠過台灣附近，北部、東半部有局部短暫陣雨機會，吳聖宇說，這波鋒面發展較好的部分仍是影響日本為主，日本的天氣較差，台灣位於鋒面尾端，略受影響，但仍要注意鋒面尾端是否有零星的對流系統發展起來的狀況，也就是類似18日凌晨的颮線系統。周末東北季風明顯增強，周六北部、東半部有迎風面地形降雨，周日華南雲雨區水氣加入，除了南部地區降雨機會仍然較低之外，其他地方都有短暫陣雨出現機會，他說，這波降雨目前來看雨量不多，但是對於緩解逐漸出現的春旱應該還是有點幫助。降雨情況應該會延續到下周一左右。吳聖宇說，周末這波東北季風也將帶來冷空氣，目前來看北台灣受影響較明顯，北部、東北部低溫可能下探到13-14度左右，中南部及花東地區受影響較小，低溫預估仍在16-18度間，有可能摸到大陸冷氣團的邊緣，下周一冷空氣減弱，溫度開始緩慢回升，北台灣的溫度變動起伏還是很大，要特別注意自身以及家人的身體健康。氣象局說，明後兩天鋒面位於台灣北部海面，大氣環境較不穩定，明天白天雖然各地都有些局部短暫陣雨，不過降雨還不多，主要以午後在山區附近的機率較高。氣象局說，明晚到周五上半天預計將有一波明顯的水氣通過，西半部地區降雨機率提高，尤其中部以北雨勢會較為明顯，周五下半天後雨區將轉為以東半部及北部地區為主；周五白天之前各地舒適溫暖，早晚稍偏涼，而周五晚上開始會有一波明顯的冷空氣南下，強度在東北季風或大陸冷氣團的等級，北部及東北部天氣轉冷。周六、周日東北季風或大陸冷氣團影響，北部及東北部天氣偏冷，夜晚清晨低溫將下探13到15度，白天高溫也只有16到19度左右，其他地方則是早晚偏冷，低溫約16到18度；迎風面的北部及東半部地區有局部短暫雨，其他地區雲量偏多。,2019-02-20 09:45,,氣象專家：蝴蝶颱風有機會轉中颱 強度在2月颱算少見,https://udn.com/news/story/7266/3653857
董俞佳,生活,潭美昨天增強為中颱，且持續壯大中。指出，預計最快今明兩天，會再增為強烈颱風。潭美颱風路徑目前變化仍大，氣象局預估，周二、周三路徑變化是影響台灣程度的關鍵，估計周五至周日影響最劇烈，且縱使不直接朝向台灣，也會帶來一定程度的影響，需密切注意。氣象局員陳建安表示，昨天清晨兩點潭美颱風從輕度颱風增強為中度颱風，因環境有利發展，未來會持續增強，預計這一兩天會發展為強烈颱風。氣象局表示，潭美昨天晚間8點位置在鵝鑾鼻東南東方約1400公里海上，朝西北西方向往琉球南方海面移動。依潭美目前的速度，外圍環流可能在周五就影響台灣，周五至周日會是影響較劇烈的時間。陳建安表示，根據目前我國與各國的預報模式來看，潭美的路徑變數仍大，周二、周三將是觀察時間點。他說，周二、周三潭美走到琉球南方海面後，會進入導引氣流不明確的區域，速度開始放慢，走向開始難以預測，如果走向偏西，高壓重新增強後，對台灣影響加劇，但如果北漂，對台灣影響就會局限在外圍環流，兩種走向都有可能，且逼近台灣時恐怕是強颱，後續還須持續觀察留意。陳建安表示，雖然目前潭美颱風的路徑變化仍大，不過，就算距離潭美有好幾百公里遠，這個又強又大的颱風，對台灣的天氣還是會帶來影響，要特別注意。另外，有國外模式分析，潭美恐成對台影響最大的穿心颱，至於是否會直接撲台？氣象局表示，還待觀測，明、後天的走向將是關鍵。 ,2018-09-24 04:54,,潭美颱風將成強颱 影響程度上升,https://udn.com/news/story/7266/3384065
雷光涵,生活,今年第11號悟空是否生成，中央上午8時半表示，目前還是熱帶性低壓，預測離台灣還有段距離，就算升級為颱風，台灣也不一定會發海上警報，因為看起來它可能是強度最弱的颱風，暴風半徑不大。氣象局員李孟軒說，台灣在大的低壓帶內，今天轉偏西南風，迎風面的東南部及中南部一整天都有機會降雨，中午過後，午後熱對流影響，全台山區及大台北可能有較大的雷雨。全台白天溫度偏高約32至34度。李孟軒說，這個熱帶性低壓預估會沿著台灣東部的海面，繞一圈到北部海面，再到大陸，不會經過日本沖繩本島，但可能通過周邊的小島嶼。日本氣象廳預報路徑顯示，明天上午6時這個熱帶性低壓可能會到石垣島南南西方約90公里處。 ,2018-07-22 08:48,,氣象局：悟空颱風若生成 不一定發海警,https://udn.com/news/story/7266/3265990
,生活, 快閃台灣，10日傍晚登陸、11日早上便由福建進入中國大陸。原本為強颱的瑪莉亞來勢洶洶，但由於海溫條件不佳加上地形的破壞，登台時減弱為中颱，而11日進入福建時結構遭破壞轉為輕颱。對此，氣象局預報中心主任呂國臣表示，瑪莉亞登台時間短，卻為水庫帶來充沛的雨量卻又不會致災，算得上是一個「好」。原本氣象局預估瑪莉亞為西北颱，將為北台灣帶來強大雨量，還不排除會有海水倒灌的情形，但隨後路徑北修20公里使其強度與風速都減弱，讓氣象局鬆了一口氣，不過由於路徑北修，因此也為馬祖帶來12、13級的強風和瞬間的強雨。颱風離開後，台灣受颱風外圍環流影響，氣象局發布17縣市大雨特報，要各地區注意強勁雨勢。根據氣象局預估，瑪莉亞颱風所帶來山區雨量約為400、500毫米，是以往規模、路徑相似颱風的一半，對台灣的災害大幅降低。且瑪莉亞為台灣北部帶來充沛水量填補水庫，一掃颱風來臨前台灣缺水的陰霾。據《中時》報導，氣象局預報中心主任呂國臣表示，瑪莉亞來的正是時候，不僅路線正確、風力不大、雨量剛好，還下對位置，真是難得的「好颱風」。 ,2018-07-12 10:25,,瑪莉亞快閃還帶豐沛雨量 氣象局大讚：好颱風！,https://udn.com/news/story/12347/3248077
,生活,襲台，今（11）日許多縣市無大風雨仍正常上班上課，不過上午9點轉自中國沿海登陸後，對福建、浙江造成了重大損害，包括路人被路牌壓死、人車一起被吹走、路燈被強風吹到等災情。不少沿海居民也目擊到高達10多公尺的巨浪，還有一間簡易房也被大風吹到出城主幹道上，風雨威力嚇人。 據《澎湃新聞》報導，從網上流傳的影片畫面中，公路邊有一塊長方形的路牌倒在地上，路牌下方壓著一名身穿黑色褲子的男子。在該被壓人邊上有一名帶傘的女子，和一名穿雨衣的人蹲著哭泣，周邊有幾名群眾。這起事件發生在11日上6點多，當地派出所接獲報案，一名男子經過104國道時，被公路路牌意外壓傷，不幸的是，送醫後仍不治身亡。 中國天氣網報導指出，瑪莉亞颱風登陸時中心附近最大風力有14級（每秒42公尺），中心最低氣壓為960百帕。為有氣象紀錄以來，7月登陸福建的最強颱風。受瑪莉亞颱風帶來的強風雨影響，福建到浙江的高鐵11日已停運，尤其是台州到福州段，溫州、福州等多個機場可能出現較多延誤或取消，12日將恢復通行。除了福建、浙江外，台灣外島也颳起最大陣風12級，還出現海水倒灌、淹沒路面的景象，網路上瘋傳颱風的驚悚畫面，讓民眾們驚呼「馬祖好嚴重」、「這才是真正該放假防颱，躲在家中的縣市鄉鎮！」,2018-07-11 19:17,,瑪莉亞颱風「登陸」 路牌壓死人、路燈爆炸災情慘,https://udn.com/news/story/12347/3247425
吳姿賢,生活,今年第23號百里嘉生成，中央表示，百里嘉往西南西前進，持續遠離台灣，對台灣沒有直接影響，初步排除發布海陸警的可能。日本氣象廳上午將熱帶性低氣壓命名為今年第23號颱風百里嘉。中央氣象局預報員劉沛滕說，百里嘉現位於東沙島海面，接下來往西南西方向、海南島一帶前進，持續遠離台灣，之後將影響福建及香港天氣，但對台灣沒有直接影響，目前排除發布海陸警報，但東沙島海面船隻仍要注意風浪。  ,2018-09-11 09:54,,23號颱風百里嘉生成 氣象局：應不會發海警,https://udn.com/news/story/7266/3360581
邱瓊玉,生活, 轉弱，北市府今晚10點宣布，依據中央氣象局最新天氣預報資料，明天（11）日正常上班及上課。北市府也指出，另依規定，天然災害發生時，員工住所與服務處所如其中一地發布停班（課），則得依照該地給予員工停班（課）登記。北北基因屬同一個生活圈，過去都同步宣布颱風放假，但今天卻為瑪莉亞颱風疑似「撕破臉」，北北基原訂今晚8點宣布明天是否，一度延到9點，但台北市長柯文哲再敲定延到10點，新北市卻「不再同步」，提前在9點就宣布明天停止上班上課。據了解，新北晚間認為新北市北海岸明天上午的最大陣風仍可達到9到10級，考量民眾上班安全，以及災後復原工作，應停班停課，但台北市跟基隆市風力未達停班停課標準，台北市長柯文哲決定今晚10點再做決定，但新北卻不甩北市，提前宣布明天停班停課。在新北市政府晚間9點宣布明天停止上班上課後，台北市和基隆市政府仍堅持要等最新一波氣象資料，晚間10點再宣布。基隆市政府依據中央氣象局最新天氣預報資料，未達停班停課標準，於晚上十時宣布明（11）日照常上班及上課。,2018-07-10 22:00,,颱風假沒了 北、基兩市明天正常上班上課,https://udn.com/news/story/7266/3245716
董俞佳,生活,潭美今天增強為中颱，指出，預計未來2天，會再增強為強烈颱風。且，雖然目前潭美颱風路徑變化大，是否直接影響台灣仍未定，但是這個又大又強的颱風，估計仍會對台灣造成影響，影響強度，周二、周三將是關鍵。氣象局預報員陳建安表示，今天清晨2點潭美颱風從輕度颱風增強為中度颱風，因環境有利發展，未來會持續增強，預計2天左右時間會發展為強烈颱風。路徑部分，陳建安表示，目前各國預報模式，路徑變數仍大，周二、周三將是觀察時間點，屆時颱風會移到琉球的東方海面，預計會開始減速，原本朝著西北西移動的路徑，可能緩慢往北漂。陳建安表示，目前不能排除潭美颱風往台灣靠近的路徑，不過，就算颱風距離颱風有好幾百公里遠，這個又強又大的颱風，對台灣的天氣還是有影響。未來天氣方面，陳建安表示，今天白天各地天氣穩定，不過，氣象局提醒下午開始山區以及較靠近山區的平地有午後雷陣雨，部分平地可能也會受到影響要特別注意。除此之外，東北風造成的雨勢預計從今天晚上開始明顯，今天晚上雨勢主要侷限在大台北、宜蘭地區，明天開始降雨訊號增強，北部、東北部要留意局部大雨甚至不排除有豪雨等級的降雨，基本上，未來一周都是東北風環境，位處迎風面的北部容易有斷斷續續的降雨，花蓮、台東降雨量也偏多，25、26日兩天降雨緩和，降雨空檔變多。27日開始受到潭美颱風逐漸增近，受其逆時針環流，會加強東北風影響，28日之後的天氣要看颱風動態，目前還有較大變數，不過，不管是颱風環流或者是外圍環流，都至少會造成中部以北、東半部容易下雨，南部地區會有一些局部短暫陣雨。 ,2018-09-23 12:22,,又大又強 潭美颱風2天內 有機會成為強颱,https://udn.com/news/story/7266/3383057
董俞佳,生活,時序邁入十月，氣象局提醒，日夜溫差變大，要特別注意，此外，昨轉中度颱風之後，強度持續上升，不排除最快明天升為強颱，預計周三起影響台灣，中部以北將有明顯降雨。康芮颱風昨天下午兩點轉為中度颱風，中央氣象局預報員劉沛滕表示，因颱風地處海水溫度高，大氣環境有利於持續發展，最快明天或後天，會再增強為強度颱風。至於影響台灣程度，劉沛滕表示，預計周三開始海溫降低，屆時颱風強度會稍微減弱，颱風位置將走到琉球南邊海面，屆時路徑還不確定，但可能北轉往琉球，影響台灣程度就比較小，若往西邊走，則可能貼近東北部海面，影響就比較大。雖然確切路徑還待觀察，劉沛滕說，周三開始到周五受康芮颱風外圍雲系影響，水氣增加天氣轉為不穩定的有雨天氣，中部以北會出現局部大雨，中南部天氣則不受影響，是多雲到晴的天氣。他提醒，今明兩天受較乾的東北風影響，西半部日夜溫差大，各地日夜高低溫最多差到10度、11度，要特別注意。 ,2018-10-01 04:41,,持續增強！ 康芮颱風最快明升為強颱,https://udn.com/news/story/7266/3396304
雷光涵,生活,目前在西太平洋有兩個熱帶性低氣壓，在未來一兩天內，有機會發展成為今年第28及29號颱風。天氣風險管理公司總經理說都不會直接影響台灣，間接影響的機會也不高，台灣還是受到東北風的影響。彭啟明表示，按照命名的規則，28號颱風叫萬宜、29號颱風是天兔。這兩個熱帶性低氣壓，一個靠近的大約在台灣南南東方約1500公里，持續往菲律賓南方前進，預計將進入南海，往越南方向前進；昨天成形的熱低在台灣東南方4500公里處，可能往北偏，這兩個熱帶低壓到底誰是28或29號，仍有不確定性，要看未來這一兩天的變化。他說，雖然有颱風，好消息是都不會直接影響台灣，間接影響的機會也不高，台灣還是受到東北風的影響，持續有較涼空氣南下。彭啟明指出，昨天鋒面通過，很快在午後緩和，今天只剩下東半部仍有些短暫雨勢，今明兩天會明顯回溫、轉晴。今天北部高溫約24-25度，中南部可以到27-29度，周三北部高溫會回到26-27度，南部可以到30度，不過要留意清晨的低溫。他提醒接下來轉變會在周四，有鋒面雲系及東北風南下，這波類似周日深夜到周一的降雨，預計將會為中部以北及東北部帶來短暫雨勢，周四、五應該可以明顯感受有雨勢與降溫。與周三溫暖回溫相比，一下子又被打回原形，感受會很強烈，屬於會感冒生病的天氣類型。彭啟明說，到了周五、六又明顯回溫，預期在周五下半天到周六、日，天氣應該都還不錯，選前之夜到投票日當天的天氣，北部雲量多，中南部較晴朗，預期中南部約21-29度，北部約20-26度，東半部20-27度，大致穩定。空氣品質方面，彭啟明說，今天清晨全台各地空氣品質都不錯，周四、五預期有波境外汙染物隨東北風南下。中央氣象局說，今天持續受東北風影響，但水氣減少，各地大致可以有陽光露臉，僅大台北山區及東半部地區有局部短暫雨，中南部山區午後有零星短暫降雨；白天各地則大致為舒適至溫暖，預測桃園以北及宜蘭、花蓮，高溫約23至25度，其他各地約26至28度，中南部可來到29、30度上下，中南日夜溫差大。氣象局指出，目前在洋面上有兩個熱帶性低氣壓：位於菲律賓東方海面的熱帶性低氣壓，未來一、兩天將逐漸通過菲律賓群島，周三前後進入南海，屆時的環境條件將有利於發展；昨日晚間在關島東南方海面形成的熱帶性低氣壓，未來一、兩天則是朝西北西方向移動，亦有逐漸發展的趨勢；目前資料顯示，此兩系統直接影響台灣的機率低，氣象局將持續注意觀察。 ,2018-11-20 07:46,,恐有兩個颱風生成 彭啟明：間接影響台灣機會不高,https://udn.com/news/story/7266/3490508
吳姿賢,生活,中央氣象局發布大雨特報，熱帶性低氣壓及其外圍環流影響，易有短時強降雨，台東縣已有豪雨發生，今天恆春半島、台東及花蓮地區有局部大雨發生的機率，請注意雷擊及強陣風。今天熱帶性低氣壓及其外圍環流影響，東部、東南部地區及恆春半島有陣雨或雷雨，南部、東北部及北部山區有局部短暫陣雨或雷雨，午後其他地區亦有局部短暫雷陣雨。明天至周五太平洋高壓增強，天氣回穩，整體降雨減少，各地轉為以上午多雲到晴，午後有局部雷陣雨為主的天氣型態，僅迎風面的東半部地區及北部山區整天偶爾有一點局部短暫陣雨；白天感受較炎熱，各地高溫可達31至35度；不過，隨著山竹逐漸接近台灣附近，受其外圍雲系影響，周五下半天以後東半部地區降雨機率增加。中颱山竹預估將於周六、周日通過台灣南方近海巴士海峽，受颱風或其外圍環流影響，北部及東半部地區有短暫陣雨或雷雨，其他地區有局部短暫陣雨或雷雨；由於颱風路徑仍有不確定性，亦不排除以稍往北偏移的路徑通過台灣附近，隨時更新最新的預報資訊。下周一颱風逐漸遠離，但台灣附近水氣仍多，各地仍易有短暫陣雨或雷雨。 ,2018-09-11 06:58,,大雨特報！ 周五午後颱風外圍雲系影響台灣,https://udn.com/news/story/7266/3360451
,生活, 今年1月到9月生成數量高達25個，是自1994年來颱風最多的一年。然而截至目前為止，僅有1個輕颱瑪莉亞與台灣擦身而過，其他颱風都轉向離開，也在今明兩日朝向南韓、日本方向前進。氣象專家解釋，這是因為颱風會受到太平洋高壓強度與季風低壓帶影響！今年生成的颱風數量多達25個，然而到目前為止，僅有一個輕颱瑪莉亞從北台灣擦身而過，其他原先預計會撲台的颱風不是突然轉向、就是不直接侵台。根據氣象局統計資料顯示，平均每年會有3.36個颱風登陸或親台致災，然而今年生成颱風數量特別多，侵台數目卻遠低於平均值，非常特別。綜合媒體報導，氣象專家賈新興解釋，颱風會受到太平洋高壓強度變化影響，當高壓勢力減弱，就會將颱風往北邊拉；當高壓勢力增強，則會把颱風往南推。今年太平洋高壓勢力較強、位置偏北，約在日本與南韓一帶，就成為把颱風往南、也就是往台灣推的一大助力。賈新興在上表示，「近年的大氣環境顯示，太平洋高壓的主體偏東，日本附近的高壓強度略偏強，這個異常的氣流容易將颱風帶往日本」。賈新興進一步說明，台灣早年也曾有過相似案例，他表示在1964年生成了34個颱風，但是都沒有直接侵台，「台灣這邊好像自動分流」。最近的潭美與康芮就是碰到相同情況，兩個颱風都沿著太平洋高壓邊緣向北、也就是日本與南韓移動。國家防災中心氣象組副研究員朱蓉指出，季風低壓帶也是影響颱風路徑的一大關鍵，當南邊海溫偏高時低壓帶增強，台灣便處於季風低壓帶，日本就會出現高壓增強狀況，因此颱風會往太平洋高壓與季風低壓間形成的通道來移動。 ,2018-10-06 10:07,,颱風數量破紀錄卻都轉彎？兩項關鍵保護台灣,https://udn.com/news/story/7266/3406758
吳姿賢,生活,中央表示，關島東南方海面低氣壓今天可能發展為熱帶性低氣壓，最快明天就會升級成今年第25號颱風康芮，預估強度至少有中颱以上，恐在下周末影響台灣天氣，但不確定性大，仍須持續觀察。氣象局說，關島東南方海面有熱帶系統發展，仍需要一段時間來整合結構，但下周四、周五左右會逐漸接近菲律賓東方或琉球南方海面，路徑不確定性很大，其路徑將會影響台灣在下周五之後的天氣型態。氣象局預報員張承傳說，此低氣壓未來有機會持續發展，今天就有機會變成熱帶性低氣壓，預期會再持續增強，最快明天增強為颱風，強度可能有中颱以上，下周後半段影響台灣天氣，但目前時間較早，還須觀察。 ,2018-09-28 09:21,,康芮颱風最快明生成 恐影響台灣下周末天氣,https://udn.com/news/story/7266/3391702
,生活,韓國氣象廳表示，原本被預測登陸日本的今年第25號路徑發生轉向，目前看來，韓國南部地區7日可能受到康芮颱風的影響。氣象廳表示，截至2日上午9時，康芮在日本沖繩東偏南方1080公里附近海上，以時速20公里的速度往西北偏西方向移動。康芮中心氣壓925百帕，最大風速每秒51公尺，風圈半徑400公里。南韓聯合新聞通訊社指出，據氣象廳預測，康芮將繼續向西北方向移動，6日以後在中國沿海附近轉向東北方向，7日上午9時許登陸濟州島西歸浦南方100公里海上。氣象廳預測，康芮將給濟州島近海帶來影響，韓國南部地區也會受到強風影響。康芮最終將經大韓海峽還是南海岸登陸韓國，尚待進一步觀察。根據台灣中央氣象局2日晚間天氣預報，颱風康芮暴風圈直接影響台灣本島機率低，但仍不排除發布海上颱風警報的可能。 ,2018-10-03 08:33,,颱風康芮轉向 7日可能侵襲韓國南部,https://udn.com/news/story/7266/3400357
