author,category,content,datetime,keywords,title,url
,生活,今年第八號瑪莉亞今天下午2點中心位置在鵝鑾鼻東南東方約2140公里的海面上，向西北方向移動。表示，明天開始颱風在太平洋高壓的導引下將加速朝琉球海面接近。氣象局臉書「報天氣中央氣象局」貼文表示，由於過去一段時間預報資料顯示颱風的路徑有往南、向台灣調整的趨勢，因此對台灣及周遭海面影響程度加重。該文指出，按照目前的路徑，可能會在下周一夜間、周二上半天分別發布海上、陸上颱風警報。雖然現在的預報路徑顯示颱風通過北海岸的機率較高，但不排除颱風路徑有再調整的機率。該文表示，若路徑往南調整，將使得颱風對台灣影響的程度加重、影響的區域並會向南擴張，因此呼籲大家務必留意最新的颱風路徑，以防範颱風所帶來的風、雨，以及風雨導致的行程上的變化。另外，氣象局提醒，8日起台灣北部、東半部及南部沿岸將開始有長浪出現，雖然天氣還未明顯改變，但海邊活動留意安全。 ,2018-07-07 21:32,,一張圖看強颱瑪莉亞如何影響台灣,https://udn.com/news/story/7266/3240290
,生活,氣象專家吳德榮在「三立準氣象·老大洩天機」專欄指出，最新模式模擬顯示6月下旬西北太平洋有生成的跡象，他還說，就算第3號颱風如模擬生成，今年颱風季的開始已經遠落後於平均值，因歷年6月颱平均數為1.8個。吳德榮表示，根據颱風的歷史資料分析，西北太平洋歷年1至6月颱風生成的平均數約4.7個，今年至目前只有2個；歷年6月颱風生成平均數約1.8個，今年遲至6月下旬才有模式模擬出颱風生成的跡象，至於位置、強度仍有很大的不確定性，需持續觀察。至於最近的天氣，他說今天（20）滯留鋒在北部海面，台灣因沉降作用各地天氣晴朗炎熱、氣溫偏高，要注意、防；僅山區午後有局部短暫陣雨機率。北部氣溫約25至37度、中部24至35度、南部25至37度、東部24至37度。明天將熱到最高點，吳德榮指出，（21日）滯留鋒依然在北部海面徘徊又逢「夏至」，有很多地方將再創今年新；中南部清晨有零星短暫雨，午後山區也有局部短暫陣雨或雷雨的機率。周六（22日）滯留鋒逐漸接近，天氣仍悶熱；西南風迎風面及午後對流的降雨機率，皆明顯提高。下一道鋒面預計周六夜晚或下周日（23）晨抵達北部，下周日影響最大，大氣不穩定度及降雨機率皆將大幅提高，有「中、小尺度對流系統」發展，伴隨劇烈天氣的條件，梅雨鋒帶來的不穩定的天氣將到下周一。中央氣象局說，今天天氣跟昨天類似，太平洋高壓勢力仍偏強，各地大致為穩定炎熱的天氣，但中午過後在各山區及東北部地區有局部雷陣雨的機率。而在西南風沉降及高壓壟罩下，白天氣溫偏高，各地高溫約33至36度，尤其在大台北地區、嘉義地區、南部近山區及花東縱谷有36度以上高溫的機率，此外，台東地區有焚風發生的機率，中午前後指數易達到過量或危險級。 ,2019-06-20 07:29,,吳德榮：明將熱到最高點 6月下旬有颱風生成跡象,https://udn.com/news/story/7266/3882102
,生活,昨天全台都有不小雨勢，中央氣象局表示，受到低壓帶以及輕度木恩影響，今起到下周三全台都有降雨機率，今明兩天除了南部、東南部之外，北部午後也有發生機率，要特別留意。氣象局預報員林定宜表示，今明兩天受低壓帶影響，天氣仍不穩定，水氣也比較多，主要下雨地區是南部、東南部，中部、北部則要留意午後局部短暫雷陣雨，北部午後會有局部豪雨發生機率。昨天北部午後降下豪雨，雨勢相當驚人，林定宜說，昨天主要是受比較濕暖的西南風、偏南風帶進較多水氣，且因沒有什麼沉降作用抑制，再加上低壓帶的水氣多，配合午後熱力作用，使得對流發展非常旺盛與快速，因此降下豪雨。他說，今天北部午後也要留意雨勢。昨天晚上8時第4號颱風木恩形成，林定宜說，現在颱風正往海南島、東京灣的方向前進，不會直接影響台灣。不過，林定宜表示，受颱風間接輸送水氣，會讓周五以後原本就有的西南風增強，中南部要注意局部陣雨或雷雨，其他地區留意午後局部短暫雷陣雨，預計不穩定的天氣至少持續到下周三。其他天氣方面，林定宜說，今明兩天基隆北海岸、東半部、綠島、蘭嶼、南部、恆春半島，沿海地區有長浪，要特別留意。 ,2019-07-03 08:59,,低壓帶、颱風影響 今起到下周三雨勢不小,https://udn.com/news/story/7266/3906494
,生活,中央大學大氣科學系兼任副教授吳德榮今天在「三立準氣象．老大洩天機」專欄表示，今天鋒面已北移至華中，台灣附近低層水氣仍多，大氣不穩定。北台灣雲量少、可見陽光；未下雨前，天氣悶熱。他說，清晨海峽南部對流發展，移入陸地；午後陸地上熱對流發展；皆有局部陣雨或雷雨的機率，注意的特報。北部氣溫約在23至33度、中部24至33度、南部25至34度、東部24至33度。他表示，明天、周五低層大氣水氣略減，午後仍有強對流發展，帶來有局部陣雨或雷雨，西南風遇地形有輻合作用，清晨在沿海對流發展，影響有延續至上午的機率；未下雨前，天氣悶熱。周六、周日太平洋高壓仍偏弱，西南氣流輸送低層水氣，大氣持續不穩定；西南氣流遇地形輻合，易發展雲雨；午後對流活躍，影響範圍大；白天未降雨時，天氣很悶熱。下周一、二漸轉偏南至東南風，天氣炎熱，大氣仍不穩定，午後對流旺盛，有局部陣雨或雷雨，南部、東南部迎風面亦有局部陣雨。他說，今年的季自5月1日起，前四道鋒面皆為移動性，第五、六道則為滯留鋒，都帶來不少降水；另外午後對流，也有一些貢獻。吳德榮說，今起至6月底，不但還在氣象局定義的梅雨季之中，太平洋高壓偏弱、低層西南氣流帶來水氣，大氣很不穩定，仍有劇烈天氣發生的機率，要注意防範；可別因滯留鋒不再影響，而掉以輕心。這也是氣象局將梅雨季定義為從5月初至6月底的主要緣故，因為並非只有滯留鋒會帶來劇烈天氣及災害，還有其他天氣系統也會。他說，氣象局今晨2時發布的熱帶性低氣壓消息顯示，其已向北迴轉，無侵台機率；是否能發展成第三號颱風？機率也偏低。無論它是否能成颱，今年颱風季提前爆發已不可能，因至6月底氣候平均值為4.7個，而今年至今只有2個。 ,2019-06-26 07:20,,吳德榮：今年颱風季提前爆發已不可能,https://udn.com/news/story/7266/3893001
,生活,天氣風險管理公司總經理在臉書「氣象達人彭啟明」表示，昨天傍晚日本氣象廳把在日本南方海面的熱帶性低氣壓升格為今年第三號聖帕，還記得三天前這擾動還在台灣東南邊，目前中心位置已經到東京灣的南邊，持續快速的往東移動，對日本無直接影響，不過這也讓大家上了一課，颱風的生成與否，還是取決於日本氣象廳的認定，雖然有一定的標準，但颱風影響所在國附近較詳細的觀測數據及對其影響的評估才是關鍵。今天台灣的天氣仍舊和昨天類似，南部還是有西南風和海陸風交會發展的對流降雨，不過相對之下稍微緩和一點，其他各地也都是晴朗炎熱，午後有對流性雷陣雨發展，這樣的天氣型態在午後的降雨有時非常劇烈，他說，務必要減少在戶外滯留的機會，尤其雷陣雨發展，聽到雷聲請入室內。他說，大致上未來一兩周可能都維持類似的天氣型態，差別是在太平洋高壓逐漸西伸過來，強度以及午後雷陣雨的大小，預期當高壓逐漸盤據台灣天氣時，溫度會持續創新高，每天高溫34-36度間將成為常態，未來一兩周恐怕是相當讓人不舒適的夏季典型天氣，要多留意熱浪的問題，尤其戶外活動，要做好該有準備，才能避免熱傷害。而未來的颱風趨勢上，他說，今年還是維持趨近有30個颱風生成機會，可能有2-4個颱風會侵襲台灣，較密集發展期可能落在7月中下旬，也就是我們即將要邁入颱風生成的旺季。 ,2019-06-28 07:25,,彭啟明：今年恐有2至4颱風侵台 較密集發展期可能7月,https://udn.com/news/story/7266/3897290
,生活,季即將來臨，也針對今年氣候狀況進行分析，預測今年7到9月西北太平洋颱風數正常略偏多，侵台颱風數量和往年相比，將會是落在正常值大約三到五個，不過氣象局中心主任呂國臣也說，今年是屬於比較弱聖嬰的這種情況，我們也發現到其實，弱聖嬰海水溫度還是比較偏暖的，如果說在海面上形成颱風的話，我們估計距離台灣可能也有一段距離，所以它的強度會比較接近聖嬰的這種情況，「所以在這種情形之下，侵襲台灣的颱風強度也有可能是會比較強的。」 ,2019-06-28 16:20,,影／今年侵台颱風氣象局估約3-5個 但颱風強度恐較強,https://udn.com/news/story/7266/3898250
,生活, 今年第四號「木恩」在今天晚間八時生成，員陳伊秀表示，木恩今天下午二時位在恆春西南西方932公里，以每小時17小時速度往西北西進行，今天晚間8時已確定生成颱風，未來會持續往西北往海南島移動，若碰到陸地就會再減弱。氣象局表示，由於木恩位在季風槽中，整片水氣已有影響台灣，預計持續影響到明天，太平洋高壓逐漸增強，真正穩定要等到周四下半天，後天就會趨緩。,2019-07-02 21:51,,今年第四號颱風木恩生成 預計持續影響到周三,https://udn.com/news/story/7266/3906017
,生活,中央發布大雨特報，西南風逐漸增強，今天嘉義以南地區有局部大雨發生的機率，注意瞬間大雨、雷擊及強陣風。中央大學大氣科學系兼任副教授今天在「三立準氣象．老大洩天機」專欄表示，木恩颱風將在中越邊境登陸、減弱，對台灣本無影響。而其所附隨的季風低壓環流，輸送暖濕、不穩定的大氣至台灣附近，才是造成多日降雨的關鍵。他表示，今天受季風低壓環流的西南風影響，西南部有局部陣雨或雷雨，其他地區偶有局部短暫陣雨；西半部午後亦有局部陣雨或雷雨；其中有劇烈天氣(雷擊、強風、瞬間強降雨)發生的機率，要持續注意氣象局的特報。白天未降雨時，天氣悶熱；北部氣溫約在25至35度、中部24至34度、南部23至33度、東部24至34度。他說，明天起至下周三台灣附近盛行西南風，挾帶南海輸送而來的低層水氣，天氣不穩定；迎風面的西南部，因地形抬升，有局部陣雨或雷雨；午後對流發展，亦有局部雷陣雨。期間仍不排除劇烈天氣的發生，要注意氣象局的特報。大氣持續偏暖，白天未降雨時、天氣悶熱。 ,2019-07-04 07:22,,木恩颱風附隨的季風低壓環流 吳德榮：多日降雨的關鍵,https://udn.com/news/story/7266/3908723
author,category,content,datetime,keywords,title,url
董俞佳,生活,中央大學大氣科學系兼任副教授吳德榮今天在「三立準氣象．老大洩天機」專欄表示，今天鋒面已北移至華中，台灣附近低層水氣仍多，大氣不穩定。北台灣雲量少、可見陽光；未下雨前，天氣悶熱。他說，清晨海峽南部對流發展，移入陸地；午後陸地上熱對流發展；皆有局部陣雨或雷雨的機率，注意的特報。北部氣溫約在23至33度、中部24至33度、南部25至34度、東部24至33度。他表示，明天、周五低層大氣水氣略減，午後仍有強對流發展，帶來有局部陣雨或雷雨，西南風遇地形有輻合作用，清晨在沿海對流發展，影響有延續至上午的機率；未下雨前，天氣悶熱。周六、周日太平洋高壓仍偏弱，西南氣流輸送低層水氣，大氣持續不穩定；西南氣流遇地形輻合，易發展雲雨；午後對流活躍，影響範圍大；白天未降雨時，天氣很悶熱。下周一、二漸轉偏南至東南風，天氣炎熱，大氣仍不穩定，午後對流旺盛，有局部陣雨或雷雨，南部、東南部迎風面亦有局部陣雨。他說，今年的季自5月1日起，前四道鋒面皆為移動性，第五、六道則為滯留鋒，都帶來不少降水；另外午後對流，也有一些貢獻。吳德榮說，今起至6月底，不但還在氣象局定義的梅雨季之中，太平洋高壓偏弱、低層西南氣流帶來水氣，大氣很不穩定，仍有劇烈天氣發生的機率，要注意防範；可別因滯留鋒不再影響，而掉以輕心。這也是氣象局將梅雨季定義為從5月初至6月底的主要緣故，因為並非只有滯留鋒會帶來劇烈天氣及災害，還有其他天氣系統也會。他說，氣象局今晨2時發布的熱帶性低氣壓消息顯示，其已向北迴轉，無侵台機率；是否能發展成第三號颱風？機率也偏低。無論它是否能成颱，今年颱風季提前爆發已不可能，因至6月底氣候平均值為4.7個，而今年至今只有2個。 ,2019-06-26 07:20,,吳德榮：今年颱風季提前爆發已不可能,https://udn.com/news/story/7266/3893001
